gesture,image_path,predicted,confidence,correct,status,inference_ms
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_307927_aug_5_rotation_slight_zoom.jpg,Acc+Left,0.9999,1,ok,47.684
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_548509.jpg,Acc+Left,0.9999,1,ok,46.429
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_548509_aug_1_rotation_slight_zoom.jpg,Acc+Left,0.9999,1,ok,43.080
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_548509_aug_2_zoom.jpg,Acc+Left,0.9999,1,ok,41.114
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_548509_aug_3_shadow.jpg,Acc+Left,0.9999,1,ok,42.604
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_548509_aug_4_gaussian_noise.jpg,,,,no-landmarks,16.084
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_548509_aug_5_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,15.265
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_730664.jpg,Acc+Left,0.9999,1,ok,41.984
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_730664_aug_1_rotation_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,38.176
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_730664_aug_2_translation.jpg,Acc+Left,0.9999,1,ok,34.336
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_730664_aug_3_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,49.714
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_730664_aug_4_shadow.jpg,Acc+Right,0.5431,0,ok,25.778
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_730664_aug_5_perspective.jpg,Acc+Left,0.9999,1,ok,53.166
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_898341.jpg,Acc+Left,0.9999,1,ok,40.457
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_898341_aug_1_color_jitter.jpg,Acc+Left,0.9999,1,ok,53.069
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_898341_aug_2_shadow.jpg,Acc+Left,0.9998,1,ok,50.828
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_898341_aug_3_zoom.jpg,Acc+Left,0.9998,1,ok,47.991
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_898341_aug_4_rotation_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,39.456
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151558_898341_aug_5_color_jitter_gaussian_blur.jpg,Acc+Left,0.9999,1,ok,52.816
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_097341.jpg,Acc+Left,0.9998,1,ok,47.506
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_097341_aug_1_gaussian_blur.jpg,Acc+Left,0.9998,1,ok,66.989
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_097341_aug_2_translation.jpg,Acc+Left,0.9998,1,ok,68.399
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_097341_aug_3_gaussian_noise.jpg,,,,no-landmarks,22.949
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_097341_aug_4_rotation_slight.jpg,Acc+Left,0.9998,1,ok,54.452
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_097341_aug_5_rotation_slight_zoom.jpg,Acc+Left,0.9994,1,ok,65.000
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_275688.jpg,Acc+Left,0.9998,1,ok,59.344
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_275688_aug_1_color_jitter_gaussian_blur.jpg,Acc+Left,0.9997,1,ok,80.556
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_275688_aug_2_rotation_brightness_contrast.jpg,Acc+Left,0.9997,1,ok,70.221
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_275688_aug_3_rotation_slight.jpg,Acc+Left,0.9998,1,ok,48.686
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_275688_aug_4_gaussian_noise.jpg,,,,no-landmarks,17.738
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_275688_aug_5_translation_gaussian_blur.jpg,Acc+Left,0.9998,1,ok,52.004
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_523903.jpg,Acc+Left,0.9995,1,ok,41.197
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_523903_aug_1_rotation_brightness_contrast.jpg,Acc+Left,0.9995,1,ok,44.022
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_523903_aug_2_rotation_slight_zoom.jpg,Acc+Left,0.9995,1,ok,42.198
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_523903_aug_3_zoom.jpg,Acc+Left,0.9996,1,ok,37.871
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_523903_aug_4_perspective_brightness_contrast.jpg,Acc+Left,0.9995,1,ok,39.665
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_523903_aug_5_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,15.236
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_775563.jpg,Acc+Left,0.9995,1,ok,51.475
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_775563_aug_1_shadow.jpg,Acc+Right,0.7768,0,ok,44.318
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_775563_aug_2_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,17.498
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_775563_aug_3_rotation.jpg,Acc+Left,0.9994,1,ok,44.239
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_775563_aug_4_translation.jpg,Acc+Left,0.9993,1,ok,47.578
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_775563_aug_5_gaussian_noise.jpg,,,,no-landmarks,15.592
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_983691.jpg,Acc+Left,0.9998,1,ok,49.738
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_983691_aug_1_gaussian_noise.jpg,,,,no-landmarks,18.282
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_983691_aug_2_rotation_slight.jpg,Acc+Left,0.9997,1,ok,48.001
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_983691_aug_3_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,29.411
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_983691_aug_4_translation_gaussian_blur.jpg,Acc+Left,0.9997,1,ok,61.914
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151559_983691_aug_5_color_jitter.jpg,Acc+Left,0.9998,1,ok,53.966
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_173029.jpg,Acc+Left,0.9996,1,ok,41.300
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_173029_aug_1_color_jitter.jpg,Acc+Left,0.9993,1,ok,47.474
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_173029_aug_2_gaussian_noise.jpg,,,,no-landmarks,15.402
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_173029_aug_3_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,18.234
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_173029_aug_4_gaussian_blur.jpg,Acc+Left,0.9995,1,ok,45.878
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_173029_aug_5_zoom_color_jitter.jpg,Acc+Left,0.9999,1,ok,71.113
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_418029.jpg,Acc+Left,0.7185,1,ok,67.822
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_418029_aug_1_shadow.jpg,Left,0.7733,0,ok,33.918
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_418029_aug_2_zoom.jpg,Stop+Left,0.9671,0,ok,42.210
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_418029_aug_3_gaussian_blur.jpg,Stop+Left,0.9938,0,ok,39.793
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_418029_aug_4_rotation_shadow.jpg,Left,0.7310,0,ok,39.300
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_418029_aug_5_gaussian_noise.jpg,,,,no-landmarks,15.181
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_685702.jpg,Acc+Left,1.0000,1,ok,36.497
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_685702_aug_1_perspective_brightness_contrast.jpg,Acc+Left,0.9991,1,ok,37.732
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_685702_aug_2_color_jitter.jpg,Acc+Left,1.0000,1,ok,53.036
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_685702_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,14.396
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_685702_aug_4_gaussian_noise.jpg,,,,no-landmarks,23.998
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_685702_aug_5_rotation_shadow.jpg,Acc+Left,0.9999,1,ok,33.231
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_919118.jpg,Acc+Left,0.9999,1,ok,50.838
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_919118_aug_1_rotation_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,32.102
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_919118_aug_2_zoom.jpg,Acc+Left,0.9999,1,ok,33.336
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_919118_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,14.291
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_919118_aug_4_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,43.235
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151600_919118_aug_5_rotation_shadow.jpg,Acc+Left,0.9999,1,ok,54.543
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_125545.jpg,Acc+Left,1.0000,1,ok,70.876
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_125545_aug_1_rotation_slight.jpg,Acc+Left,1.0000,1,ok,73.507
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_125545_aug_2_shadow.jpg,Acc+Left,1.0000,1,ok,66.902
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_125545_aug_3_translation_gaussian_blur.jpg,Acc+Left,1.0000,1,ok,69.833
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_125545_aug_4_gaussian_noise.jpg,,,,no-landmarks,17.874
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_125545_aug_5_zoom.jpg,Acc+Left,0.9999,1,ok,37.621
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_326793.jpg,Acc+Left,1.0000,1,ok,60.746
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_326793_aug_1_translation_gaussian_blur.jpg,Acc+Left,1.0000,1,ok,35.899
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_326793_aug_2_gaussian_noise_translation.jpg,,,,no-landmarks,30.803
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_326793_aug_3_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,25.817
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_326793_aug_4_gaussian_blur.jpg,Acc+Left,1.0000,1,ok,50.794
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_326793_aug_5_perspective_brightness_contrast.jpg,Acc+Left,1.0000,1,ok,47.454
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_537742.jpg,Acc+Left,0.9999,1,ok,51.236
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_537742_aug_1_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,83.564
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_537742_aug_2_zoom.jpg,Acc+Left,0.9999,1,ok,71.797
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_537742_aug_3_gaussian_noise.jpg,,,,no-landmarks,29.519
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_537742_aug_4_shadow.jpg,Acc+Left,0.9999,1,ok,52.418
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_537742_aug_5_perspective.jpg,Acc+Left,0.9999,1,ok,75.989
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_786746.jpg,Acc+Left,0.9999,1,ok,38.647
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_786746_aug_1_rotation_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,33.739
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_786746_aug_2_perspective_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,33.400
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_786746_aug_3_rotation_shadow.jpg,Acc+Left,0.9999,1,ok,32.631
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_786746_aug_4_translation_gaussian_blur.jpg,Acc+Left,0.9999,1,ok,59.200
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_786746_aug_5_translation.jpg,Acc+Left,0.9999,1,ok,57.519
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_987997.jpg,Acc+Left,1.0000,1,ok,48.386
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_987997_aug_1_rotation_brightness_contrast.jpg,Acc+Left,0.9999,1,ok,59.448
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_987997_aug_2_color_jitter.jpg,Acc+Left,1.0000,1,ok,44.445
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_987997_aug_3_zoom.jpg,Acc+Left,1.0000,1,ok,46.962
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_987997_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,13.893
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151601_987997_aug_5_gaussian_blur.jpg,Acc+Left,1.0000,1,ok,35.185
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_165670.jpg,Acc+Left,1.0000,1,ok,34.513
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_165670_aug_1_shadow.jpg,Acc+Left,1.0000,1,ok,46.427
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_165670_aug_2_gaussian_blur.jpg,Acc+Left,1.0000,1,ok,47.177
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_165670_aug_3_translation.jpg,Acc+Left,1.0000,1,ok,58.703
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_165670_aug_4_shadow_perspective.jpg,Acc+Left,0.9999,1,ok,55.953
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_165670_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,25.497
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_412296.jpg,Acc+Left,1.0000,1,ok,37.299
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_412296_aug_1_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,24.168
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_412296_aug_2_rotation_shadow.jpg,Accelerate,0.8701,0,ok,41.013
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_412296_aug_3_rotation_slight_zoom.jpg,Acc+Left,1.0000,1,ok,46.941
Acc+Left,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Left/Acc+Left_20251117_151602_412296_aug_4_color_jitter.jpg,Acc+Left,1.0000,1,ok,49.511
